Material_Flag,V1 (m/s),b (mm),d12 (mm),d23 (mm),h1 (mm),h2 (mm),h3 (mm),beta1 (deg),Vc12 (m/s),Vc23 (m/s),T_Interface1 (K),T_Interface2 (K),Clearance_OK,Weldable
1,600.0,6.0,2.0,2.1666666666666665,1.15,0.8,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.15,0.8,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.15,1.15,0.8,18.43494882292201,936.4333847758371,28.933887928226902,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.15,1.15,1.15,18.43494882292201,936.4333847758371,28.933887928226902,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.15,1.15,1.5,18.43494882292201,936.4333847758371,28.933887928226902,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.15,1.5,0.8,18.43494882292201,936.4333847758371,101.03117760077329,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.15,1.5,1.15,18.43494882292201,936.4333847758371,101.03117760077329,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.15,1.5,1.5,18.43494882292201,936.4333847758371,101.03117760077329,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,0.8,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,0.8,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,0.8,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,1.15,0.8,18.43494882292201,936.4333847758371,28.933887928226902,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,1.15,1.15,18.43494882292201,936.4333847758371,28.933887928226902,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,1.15,1.5,18.43494882292201,936.4333847758371,28.933887928226902,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,1.5,0.8,18.43494882292201,936.4333847758371,101.03117760077329,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,1.5,1.15,18.43494882292201,936.4333847758371,101.03117760077329,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,2.1666666666666665,1.5,1.5,1.5,18.43494882292201,936.4333847758371,101.03117760077329,1000000000.0,1000000000.0,0,0
1,600.0,6.0,2.0,3.0,0.8,0.8,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,0.8,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,0.8,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,1.15,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,1.15,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,1.15,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,1.5,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,1.5,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,0.8,1.5,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,0.8,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,0.8,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,0.8,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,1.15,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,1.15,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,1.15,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,1.5,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,1.5,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.15,1.5,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,0.8,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,0.8,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,0.8,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,1.15,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,1.15,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,1.15,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,1.5,0.8,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,1.5,1.15,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,6.0,2.0,3.0,1.5,1.5,1.5,18.43494882292201,936.4333847758371,0.0,1000000000.0,0.0,0,0
1,600.0,9.0,2.0,0.5,0.8,0.8,0.8,12.528807709151511,1374.6740982141564,352.3349860546983,2.0907281872181542,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,0.8,0.8,1.15,12.528807709151511,1374.6740982141564,352.3349860546983,2.0907281872181542,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,0.8,0.8,1.5,12.528807709151511,1374.6740982141564,352.3349860546983,2.0907281872181542,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,0.8,1.15,0.8,12.528807709151511,1374.6740982141564,344.5414366913687,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,0.8,1.15,1.15,12.528807709151511,1374.6740982141564,344.5414366913687,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,0.8,1.15,1.5,12.528807709151511,1374.6740982141564,344.5414366913687,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,0.8,1.5,0.8,12.528807709151511,1374.6740982141564,328.4308597220899,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,0.8,1.5,1.15,12.528807709151511,1374.6740982141564,328.4308597220899,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,0.8,1.5,1.5,12.528807709151511,1374.6740982141564,328.4308597220899,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.15,0.8,0.8,12.528807709151511,1374.6740982141564,352.3349860546983,3.603374115306302,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,1.15,0.8,1.15,12.528807709151511,1374.6740982141564,352.3349860546983,3.603374115306302,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,1.15,0.8,1.5,12.528807709151511,1374.6740982141564,352.3349860546983,3.603374115306302,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,1.15,1.15,0.8,12.528807709151511,1374.6740982141564,344.5414366913687,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.15,1.15,1.15,12.528807709151511,1374.6740982141564,344.5414366913687,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.15,1.15,1.5,12.528807709151511,1374.6740982141564,344.5414366913687,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.15,1.5,0.8,12.528807709151511,1374.6740982141564,328.4308597220899,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.15,1.5,1.15,12.528807709151511,1374.6740982141564,328.4308597220899,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.15,1.5,1.5,12.528807709151511,1374.6740982141564,328.4308597220899,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.5,0.8,0.8,12.528807709151511,1374.6740982141564,352.3349860546983,5.367839014459059,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,1.5,0.8,1.15,12.528807709151511,1374.6740982141564,352.3349860546983,5.367839014459059,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,1.5,0.8,1.5,12.528807709151511,1374.6740982141564,352.3349860546983,5.367839014459059,0.8846202407062543,1,1
1,600.0,9.0,2.0,0.5,1.5,1.15,0.8,12.528807709151511,1374.6740982141564,344.5414366913687,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.5,1.15,1.15,12.528807709151511,1374.6740982141564,344.5414366913687,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.5,1.15,1.5,12.528807709151511,1374.6740982141564,344.5414366913687,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.5,1.5,0.8,12.528807709151511,1374.6740982141564,328.4308597220899,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.5,1.5,1.15,12.528807709151511,1374.6740982141564,328.4308597220899,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,0.5,1.5,1.5,1.5,12.528807709151511,1374.6740982141564,328.4308597220899,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,0.8,0.8,0.8,12.528807709151511,1374.6740982141564,127.53973390148228,2.0907281872181542,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,0.8,0.8,1.15,12.528807709151511,1374.6740982141564,127.53973390148228,2.0907281872181542,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,0.8,0.8,1.5,12.528807709151511,1374.6740982141564,127.53973390148228,2.0907281872181542,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,0.8,1.15,0.8,12.528807709151511,1374.6740982141564,206.1047458044431,2.0907281872181542,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,0.8,1.15,1.15,12.528807709151511,1374.6740982141564,206.1047458044431,2.0907281872181542,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,0.8,1.15,1.5,12.528807709151511,1374.6740982141564,206.1047458044431,2.0907281872181542,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,0.8,1.5,0.8,12.528807709151511,1374.6740982141564,225.3174017772462,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,0.8,1.5,1.15,12.528807709151511,1374.6740982141564,225.3174017772462,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,0.8,1.5,1.5,12.528807709151511,1374.6740982141564,225.3174017772462,2.0907281872181542,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,1.15,0.8,0.8,12.528807709151511,1374.6740982141564,127.53973390148228,3.603374115306302,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.15,0.8,1.15,12.528807709151511,1374.6740982141564,127.53973390148228,3.603374115306302,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.15,0.8,1.5,12.528807709151511,1374.6740982141564,127.53973390148228,3.603374115306302,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.15,1.15,0.8,12.528807709151511,1374.6740982141564,206.1047458044431,3.603374115306302,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.15,1.15,1.15,12.528807709151511,1374.6740982141564,206.1047458044431,3.603374115306302,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.15,1.15,1.5,12.528807709151511,1374.6740982141564,206.1047458044431,3.603374115306302,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.15,1.5,0.8,12.528807709151511,1374.6740982141564,225.3174017772462,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,1.15,1.5,1.15,12.528807709151511,1374.6740982141564,225.3174017772462,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,1.15,1.5,1.5,12.528807709151511,1374.6740982141564,225.3174017772462,3.603374115306302,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,1.5,0.8,0.8,12.528807709151511,1374.6740982141564,127.53973390148228,5.367839014459059,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.5,0.8,1.15,12.528807709151511,1374.6740982141564,127.53973390148228,5.367839014459059,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.5,0.8,1.5,12.528807709151511,1374.6740982141564,127.53973390148228,5.367839014459059,0.26407403549242925,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.5,1.15,0.8,12.528807709151511,1374.6740982141564,206.1047458044431,5.367839014459059,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.5,1.15,1.15,12.528807709151511,1374.6740982141564,206.1047458044431,5.367839014459059,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.5,1.15,1.5,12.528807709151511,1374.6740982141564,206.1047458044431,5.367839014459059,0.8872411951925375,1,1
1,600.0,9.0,2.0,1.3333333333333335,1.5,1.5,0.8,12.528807709151511,1374.6740982141564,225.3174017772462,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,1.5,1.5,1.15,12.528807709151511,1374.6740982141564,225.3174017772462,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,1.3333333333333335,1.5,1.5,1.5,12.528807709151511,1374.6740982141564,225.3174017772462,5.367839014459059,1000000000.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,0.8,0.8,0.8,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,0.8,0.8,1.15,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,0.8,0.8,1.5,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,0.8,1.15,0.8,12.528807709151511,1374.6740982141564,38.92278693564131,2.0907281872181542,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,0.8,1.15,1.15,12.528807709151511,1374.6740982141564,38.92278693564131,2.0907281872181542,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,0.8,1.15,1.5,12.528807709151511,1374.6740982141564,38.92278693564131,2.0907281872181542,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,0.8,1.5,0.8,12.528807709151511,1374.6740982141564,134.6153175964127,2.0907281872181542,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,0.8,1.5,1.15,12.528807709151511,1374.6740982141564,134.6153175964127,2.0907281872181542,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,0.8,1.5,1.5,12.528807709151511,1374.6740982141564,134.6153175964127,2.0907281872181542,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.15,0.8,0.8,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,1.15,0.8,1.15,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,1.15,0.8,1.5,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,1.15,1.15,0.8,12.528807709151511,1374.6740982141564,38.92278693564131,3.603374115306302,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.15,1.15,1.15,12.528807709151511,1374.6740982141564,38.92278693564131,3.603374115306302,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.15,1.15,1.5,12.528807709151511,1374.6740982141564,38.92278693564131,3.603374115306302,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.15,1.5,0.8,12.528807709151511,1374.6740982141564,134.6153175964127,3.603374115306302,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.15,1.5,1.15,12.528807709151511,1374.6740982141564,134.6153175964127,3.603374115306302,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.15,1.5,1.5,12.528807709151511,1374.6740982141564,134.6153175964127,3.603374115306302,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.5,0.8,0.8,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,1.5,0.8,1.15,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,1.5,0.8,1.5,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,2.1666666666666665,1.5,1.15,0.8,12.528807709151511,1374.6740982141564,38.92278693564131,5.367839014459059,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.5,1.15,1.15,12.528807709151511,1374.6740982141564,38.92278693564131,5.367839014459059,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.5,1.15,1.5,12.528807709151511,1374.6740982141564,38.92278693564131,5.367839014459059,0.027313658136319703,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.5,1.5,0.8,12.528807709151511,1374.6740982141564,134.6153175964127,5.367839014459059,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.5,1.5,1.15,12.528807709151511,1374.6740982141564,134.6153175964127,5.367839014459059,0.2671357107971411,1,1
1,600.0,9.0,2.0,2.1666666666666665,1.5,1.5,1.5,12.528807709151511,1374.6740982141564,134.6153175964127,5.367839014459059,0.2671357107971411,1,1
1,600.0,9.0,2.0,3.0,0.8,0.8,0.8,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,0.8,1.15,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,0.8,1.5,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,1.15,0.8,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,1.15,1.15,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,1.15,1.5,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,1.5,0.8,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,1.5,1.15,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,0.8,1.5,1.5,12.528807709151511,1374.6740982141564,0.0,2.0907281872181542,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,0.8,0.8,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,0.8,1.15,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,0.8,1.5,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,1.15,0.8,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,1.15,1.15,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,1.15,1.5,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,1.5,0.8,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,1.5,1.15,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.15,1.5,1.5,12.528807709151511,1374.6740982141564,0.0,3.603374115306302,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,0.8,0.8,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,0.8,1.15,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,0.8,1.5,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,1.15,0.8,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,1.15,1.15,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,1.15,1.5,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,1.5,0.8,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,1.5,1.15,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,9.0,2.0,3.0,1.5,1.5,1.5,12.528807709151511,1374.6740982141564,0.0,5.367839014459059,0.0,1,0
1,600.0,12.0,2.0,0.5,0.8,0.8,0.8,9.462322208025617,1818.6109763169582,460.4174027464824,6.347841577341189,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,0.8,0.8,1.15,9.462322208025617,1818.6109763169582,460.4174027464824,6.347841577341189,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,0.8,0.8,1.5,9.462322208025617,1818.6109763169582,460.4174027464824,6.347841577341189,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,0.8,1.15,0.8,9.462322208025617,1818.6109763169582,448.42291242713503,6.347841577341189,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,0.8,1.15,1.15,9.462322208025617,1818.6109763169582,448.42291242713503,6.347841577341189,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,0.8,1.15,1.5,9.462322208025617,1818.6109763169582,448.42291242713503,6.347841577341189,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,0.8,1.5,0.8,9.462322208025617,1818.6109763169582,425.6367587105627,6.347841577341189,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,0.8,1.5,1.15,9.462322208025617,1818.6109763169582,425.6367587105627,6.347841577341189,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,0.8,1.5,1.5,9.462322208025617,1818.6109763169582,425.6367587105627,6.347841577341189,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,1.15,0.8,0.8,9.462322208025617,1818.6109763169582,460.4174027464824,10.940517360265378,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,1.15,0.8,1.15,9.462322208025617,1818.6109763169582,460.4174027464824,10.940517360265378,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,1.15,0.8,1.5,9.462322208025617,1818.6109763169582,460.4174027464824,10.940517360265378,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,1.15,1.15,0.8,9.462322208025617,1818.6109763169582,448.42291242713503,10.940517360265378,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,1.15,1.15,1.15,9.462322208025617,1818.6109763169582,448.42291242713503,10.940517360265378,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,1.15,1.15,1.5,9.462322208025617,1818.6109763169582,448.42291242713503,10.940517360265378,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,1.15,1.5,0.8,9.462322208025617,1818.6109763169582,425.6367587105627,10.940517360265378,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,1.15,1.5,1.15,9.462322208025617,1818.6109763169582,425.6367587105627,10.940517360265378,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,1.15,1.5,1.5,9.462322208025617,1818.6109763169582,425.6367587105627,10.940517360265378,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,1.5,0.8,0.8,9.462322208025617,1818.6109763169582,460.4174027464824,16.2977626095888,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,1.5,0.8,1.15,9.462322208025617,1818.6109763169582,460.4174027464824,16.2977626095888,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,1.5,0.8,1.5,9.462322208025617,1818.6109763169582,460.4174027464824,16.2977626095888,1.9845820782933439,1,1
1,600.0,12.0,2.0,0.5,1.5,1.15,0.8,9.462322208025617,1818.6109763169582,448.42291242713503,16.2977626095888,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,1.5,1.15,1.15,9.462322208025617,1818.6109763169582,448.42291242713503,16.2977626095888,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,1.5,1.15,1.5,9.462322208025617,1818.6109763169582,448.42291242713503,16.2977626095888,1.779636092631935,1,1
1,600.0,12.0,2.0,0.5,1.5,1.5,0.8,9.462322208025617,1818.6109763169582,425.6367587105627,16.2977626095888,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,1.5,1.5,1.15,9.462322208025617,1818.6109763169582,425.6367587105627,16.2977626095888,1000000000.0,1,0
1,600.0,12.0,2.0,0.5,1.5,1.5,1.5,9.462322208025617,1818.6109763169582,425.6367587105627,16.2977626095888,1000000000.0,1,0
1,600.0,12.0,2.0,1.3333333333333335,0.8,0.8,0.8,9.462322208025617,1818.6109763169582,165.0106906410777,6.347841577341189,0.400491485667911,1,1
1,600.0,12.0,2.0,1.3333333333333335,0.8,0.8,1.15,9.462322208025617,1818.6109763169582,165.0106906410777,6.347841577341189,0.400491485667911,1,1
1,600.0,12.0,2.0,1.3333333333333335,0.8,0.8,1.5,9.462322208025617,1818.6109763169582,165.0106906410777,6.347841577341189,0.400491485667911,1,1
1,600.0,12.0,2.0,1.3333333333333335,0.8,1.15,0.8,9.462322208025617,1818.6109763169582,265.45390805023413,6.347841577341189,1.8231446414249175,1,1
1,600.0,12.0,2.0,1.3333333333333335,0.8,1.15,1.15,9.462322208025617,1818.6109763169582,265.45390805023413,6.347841577341189,1.8231446414249175,1,1
1,600.0,12.0,2.0,1.3333333333333335,0.8,1.15,1.5,9.462322208025617,1818.6109763169582,265.45390805023413,6.347841577341189,1.8231446414249175,1,1
1,600.0,12.0,2.0,1.3333333333333335,0.8,1.5,0.8,9.462322208025617,1818.6109763169582,288.8455878834796,6.347841577341189,2.460483493129257,1,1
1,600.0,12.0,2.0,1.3333333333333335,0.8,1.5,1.15,9.462322208025617,1818.6109763169582,288.8455878834796,6.347841577341189,2.460483493129257,1,1
